building_id, mean_temp, std_temp, pct_above_18, pct_below_15
10478,12.376414,7.215314,28.429673,65.033803
10483,11.750464,6.865658,23.715650,69.947856
10490,14.560444,7.092160,38.340568,52.984975
10491,17.109731,6.933588,52.195184,39.043264
10493,16.343379,7.001828,47.970933,43.016890
10495,15.858628,6.945051,44.206466,46.399420
10498,15.246448,6.903405,40.618888,49.746490
10504,16.534046,7.045226,49.486073,41.676848
10507,15.393916,6.956270,41.342718,49.159452
10515,11.172666,6.412274,20.760534,71.115353
10522,13.639473,6.788992,33.116397,56.140952
10524,14.489506,6.388102,35.660321,52.332679
10532,13.534701,6.609547,30.083358,60.321954
10535,14.958795,6.755672,39.829525,50.058047
10538,16.134212,6.573604,46.491557,42.867039
10541,13.525230,6.619041,30.040470,60.235053
10580,15.127096,7.212261,42.115985,49.372585
10584,13.238632,6.559806,28.496735,61.207196
10587,14.956069,6.713564,40.279059,48.070970
10588,9.075807,5.951913,13.729559,81.293371
10589,13.407187,6.449917,28.639627,61.467107
10593,13.411883,6.587499,29.586028,60.032342
10594,11.579518,6.462615,21.647510,70.365193
10604,14.228910,7.058453,36.269782,53.265591
10605,14.455703,6.625369,36.374307,52.647886
10608,15.183464,6.703786,40.465373,48.480934
10609,14.408941,6.656991,36.336163,52.794033
10611,12.363043,6.776104,26.125922,66.432897
10612,15.469933,6.442604,40.848382,46.916805
10614,15.504804,6.958095,44.022915,46.239884
10618,15.148705,6.853492,39.460966,49.652904
10628,12.161820,6.666462,24.749680,65.739875
10633,17.076904,7.045086,53.481959,37.565474
10634,18.364383,6.233736,61.229950,28.696173
10637,16.504166,7.140619,50.598978,40.680889
10649,13.885214,7.152705,34.726667,56.835312
10650,14.889474,7.150400,40.042698,50.713190
10651,14.975444,6.353976,38.173299,50.053614
10653,13.929061,7.150422,35.397491,55.995639
10655,14.713361,7.235585,41.100401,51.014375
10678,13.675697,6.896855,34.079334,56.620444
10682,10.159034,6.042085,15.951905,77.508682
10691,14.798192,6.693253,37.957473,50.223800
10692,13.644778,6.927036,32.278077,59.564348
10696,11.380837,6.940378,22.122428,71.950865
10700,13.044429,6.940683,29.589004,62.056972
10701,17.361173,6.333963,53.384650,34.782122
10702,16.868201,6.711941,50.717151,38.939979
10705,15.926397,7.041923,47.395864,43.720474
10706,16.279862,6.383486,47.034122,40.270318
10707,16.013307,6.656638,46.353112,41.994497
10708,14.388246,6.918496,37.037927,52.716558
10709,16.097308,7.066569,47.550255,43.199985
10712,14.697211,6.568580,37.537435,51.413281
10714,14.427148,6.825873,37.059988,52.370470
10715,12.633714,6.989488,29.371967,62.534094
10721,13.745688,7.085534,34.228256,56.718226
10722,14.670974,7.012147,38.202803,51.992306
10724,14.312192,6.859616,36.720448,53.282845
10726,13.658532,7.069416,32.272589,58.741821
10733,14.447443,7.245229,37.931210,53.701412
10737,14.075851,6.933728,34.345332,56.944719
10739,13.265578,6.742276,30.010939,60.771361
10742,16.436759,6.647241,47.090532,42.481308
10765,15.060565,6.941743,40.533347,50.335829
10769,16.283388,7.232810,47.987531,43.665089
10772,13.973635,7.210817,35.236599,55.938030
10773,16.234304,7.254316,48.028320,43.795510
10776,13.400018,6.906912,31.263342,58.924922
10782,16.916633,7.200547,52.338097,39.952366
10786,17.223403,6.879287,53.377378,37.604753
10790,15.477600,7.249608,42.770710,48.730830
10791,15.179467,7.096446,39.980826,51.232844
10793,14.163390,6.642103,34.494020,55.648970
10794,15.239155,7.067594,40.169059,50.912819
10797,14.568653,6.892165,37.296081,53.858054
10798,16.267362,6.977468,46.503677,44.086742
10799,14.313621,7.179152,35.643989,56.179423
108,16.912468,6.737885,50.951863,39.130994
10801,14.176239,6.537377,33.867421,55.587720
10803,17.712067,6.744079,56.241869,34.310978
10806,15.882498,6.458527,44.080772,43.780359
10821,18.947295,6.229169,64.825280,26.181380
10822,18.259276,6.748961,61.433106,30.993084
10823,18.574084,6.691943,61.864645,30.382091
10830,15.891254,7.449153,46.770048,45.419264
10834,12.845581,6.727934,27.370597,64.288798
10836,17.501959,7.387468,55.158873,37.705980
10841,15.928257,7.423939,46.818089,45.365825
10845,15.938016,7.437307,46.957050,45.196052
10849,12.913023,6.914530,28.957051,63.172161
10851,17.565859,7.424768,55.706471,37.370214
10853,12.519644,7.140775,28.359974,64.684523
10855,17.578818,7.391859,55.735203,37.180134
10865,12.999401,7.024744,30.359635,61.768331
10867,16.964886,7.534754,51.187958,41.401926
10869,12.806127,7.114705,29.618643,62.957073
10871,17.016549,7.512726,51.520505,40.970462
10874,17.572845,7.118094,55.628464,36.469371
10882,15.991352,7.231131,46.282090,45.800654
10884,17.830225,6.932658,57.605170,34.248566
10889,17.177054,7.098746,54.522937,36.823101
10890,16.731157,7.160491,51.185421,40.362348
10893,16.391011,7.086446,48.934517,42.717351
10895,16.022184,5.945465,41.776701,43.819495
10896,13.124771,7.078959,30.391860,61.521295
10905,17.505799,7.074211,55.770255,36.229311
10927,12.101797,7.498224,28.350102,65.046816
10929,11.824905,7.199490,25.224230,68.136855
10930,18.136518,7.192828,59.690365,33.352768
10931,13.914901,7.155165,34.581714,57.313694
10933,17.231215,7.024079,53.439321,38.208180
10941,13.793668,6.701571,32.982376,56.613985
10945,11.964428,6.242121,21.751853,67.743270
10946,13.117051,7.144086,30.702146,61.071932
10947,9.563043,5.599147,12.413416,81.688743
10949,15.718280,6.996465,44.719516,46.262311
10956,15.032522,7.041760,39.576936,51.469582
10957,14.762016,6.762048,37.450850,51.886841
10959,13.956825,6.927532,35.378107,54.595638
10961,18.213729,6.732960,59.717710,30.874720
10967,15.060219,6.724641,39.351487,49.258534
10970,17.118379,7.011317,53.414072,37.719848
10972,14.506450,6.535254,34.935142,53.096628
10973,14.939940,6.745168,38.571540,50.767505
10975,16.621506,6.577089,47.822531,40.736839
Execution time: 94.6329 seconds
