building_id,mean_temp,std_temp,pct_above_18,pct_below_15
10262,14.737634,7.445889,39.184989,53.038839
10263,16.762854,7.069366,49.478796,41.676588
10265,15.094952,7.165755,40.848374,50.504890
10267,16.278251,7.473104,49.055720,43.075900
10268,16.947558,6.974486,51.438898,39.661318
10269,18.618767,6.782378,61.973827,30.331219
1027,14.684622,6.651914,35.716488,52.544153
10276,13.226201,6.967356,30.531151,61.660293
10277,13.562413,7.038953,32.624669,59.366357
10279,13.950041,7.007195,36.286339,54.896322
10281,13.039795,6.873192,31.380208,59.961458
10282,14.266275,6.788831,37.717501,51.446532
10285,13.988213,7.037592,35.448142,56.550449
10288,14.551431,6.819244,36.373920,53.612532
10291,12.239919,6.731387,25.205765,66.192047
10292,11.196085,6.440881,20.106947,72.528299
10303,17.639863,6.578673,55.705357,34.477568
10306,14.290878,7.349605,37.143869,55.497328
1031,12.159428,6.847127,25.786201,66.421103
10311,16.362530,6.579813,48.243310,40.936191
10312,16.443741,6.451544,47.692747,41.178708
10315,16.726167,6.394396,49.858657,38.977238
10316,15.988763,6.600566,45.114832,43.458414
10318,17.515030,6.317481,56.857414,31.999157
10323,14.300977,7.364431,38.092487,53.307018
10324,16.415939,7.021108,49.375079,41.392273
10330,14.988867,7.180443,40.853204,49.573702
10334,15.042880,7.192198,41.340906,48.942431
10337,13.964951,6.836522,33.973740,56.951482
10340,13.449550,7.491581,32.845631,60.363681
10349,13.664866,7.362966,34.314267,58.218224
10350,16.628704,7.268111,50.794324,40.563225
10354,12.336659,6.730009,26.107189,64.947872
10356,12.479140,6.900298,27.032302,64.847443
10357,11.891393,6.844275,23.820006,69.116219
10363,15.932502,6.924611,45.865569,44.425108
10366,15.816323,6.825734,44.011440,45.294191
10370,15.608659,7.674705,46.581311,46.135820
10371,12.761752,6.915852,27.578157,63.761165
10372,15.677074,7.171128,44.890769,46.910793
10376,14.459323,6.556962,35.443018,52.655943
10382,16.943259,6.333240,51.314808,36.712284
10386,15.179742,6.700670,39.501669,49.359832
10388,16.399094,6.658381,48.702995,40.685360
10394,14.609805,7.001184,37.985388,52.289213
10396,15.404925,6.993497,42.538818,47.542414
10401,17.100877,6.741608,50.821443,39.493806
10405,17.750412,7.098413,57.608311,34.782395
10417,16.045296,6.708378,45.717456,43.339060
10422,15.157395,7.147820,42.488559,48.315449
10430,14.144117,6.907509,35.487496,55.357719
10437,13.822010,7.790820,37.746944,55.784457
10447,17.166145,6.408329,52.790994,35.713428
10455,15.193305,7.049416,41.831215,48.757376
10456,14.456681,6.627888,36.510344,52.224591
10464,15.173735,6.468762,39.095879,48.690751
10477,12.006833,7.140816,26.391859,66.926620
10478,12.384128,7.212660,28.450958,65.010490
10483,11.763027,6.861127,23.738752,69.910453
10490,14.562048,7.091742,38.340568,52.971619
10491,17.111093,6.933676,52.201580,39.040067
10493,16.346804,7.000784,47.977569,43.000299
10495,15.860700,6.944429,44.217122,46.388765
10498,15.261155,6.902861,40.708582,49.654305
10504,16.544747,7.040876,49.534271,41.620804
10507,15.406186,6.954364,41.412264,49.068323
10515,11.173926,6.411750,20.760534,71.110459
10522,13.640602,6.789595,33.124960,56.138811
10524,14.491385,6.388749,35.675260,52.322008
10532,13.549080,6.608577,30.139452,60.222811
10535,14.961323,6.756021,39.832580,50.048882
10538,16.142344,6.574190,46.543977,42.833340
10541,13.540433,6.617786,30.112233,60.129173
10580,15.140584,7.208257,42.176514,49.306235
10584,13.239783,6.559354,28.496735,61.199469
10587,14.987737,6.702822,40.468081,47.930345
10588,9.104546,5.933923,13.736045,81.286886
10589,13.413555,6.448368,28.655152,61.434116
10593,13.412982,6.587100,29.587322,60.027167
10594,11.585467,6.461482,21.663042,70.353112
10604,14.255826,7.055054,36.462101,53.108674
10605,14.458294,6.624794,36.382497,52.632872
10608,15.187975,6.702442,40.500210,48.451902
10609,14.411582,6.656521,36.355394,52.777549
10611,12.368973,6.774794,26.139844,66.410274
10612,15.486206,6.437998,40.953967,46.797070
10614,15.519765,6.962572,44.097481,46.198054
10618,15.152589,6.852977,39.494859,49.627798
10628,12.165704,6.667138,24.770467,65.698299
10633,17.103252,7.046101,53.601599,37.437080
10634,18.379928,6.228371,61.383028,28.606988
10637,16.524776,7.138794,50.694345,40.586829
10649,13.906939,7.141761,34.776917,56.762582
10650,14.910582,7.140514,40.121422,50.583761
10651,14.998542,6.358955,38.331938,49.930228
10653,13.948860,7.140591,35.454134,55.924835
10655,14.736389,7.239677,41.247513,50.914899
10678,13.688071,6.904975,34.152447,56.584507
10682,10.200950,6.012930,15.954536,77.507367
10691,14.847362,6.677571,38.320818,49.998420
10692,13.685880,6.908679,32.368527,59.387703
10696,11.439367,6.911922,22.168680,71.873420
10700,13.087127,6.940904,29.785963,61.830678
10701,17.365722,6.332652,53.405152,34.754166
10702,16.872995,6.710584,50.753103,38.919164
10705,15.929408,7.042722,47.409585,43.712634
10706,16.282958,6.382962,47.053653,40.241020
10707,16.027022,6.655748,46.461091,41.875097
10708,14.391127,6.918881,37.050858,52.698084
10709,16.100288,7.067116,47.562943,43.190922
10712,14.711836,6.566515,37.612305,51.339335
10714,14.429689,6.825991,37.078485,52.355672
10715,12.636990,6.988250,29.379051,62.521696
10721,13.746849,7.085402,34.230779,56.718226
10722,14.691157,7.006218,38.287075,51.892461
10724,14.314282,6.858715,36.724838,53.271869
10726,13.685522,7.050936,32.306923,58.668249
10733,14.456814,7.242955,37.975284,53.655642
10737,14.084002,6.928996,34.355222,56.924941
10739,13.276996,6.739987,30.049396,60.718376
10742,16.453000,6.640398,47.167539,42.394500
10765,15.083535,6.932441,40.609219,50.253738
10769,16.302370,7.232156,48.081961,43.577767
10772,14.005068,7.203520,35.372059,55.811677
10773,16.253420,7.253716,48.131190,43.707768
10776,13.431540,6.900938,31.388245,58.802289
10782,16.934810,7.198151,52.436404,39.860140
10786,17.247836,6.871121,53.527247,37.453997
10790,15.495818,7.243408,42.871808,48.618845
10791,15.191132,7.090378,40.006055,51.182387
10793,14.193728,6.651765,34.730129,55.483472
10794,15.250611,7.061487,40.199070,50.859467
10797,14.600540,6.904256,37.497656,53.703356
10798,16.283422,6.971160,46.577636,43.983478
10799,14.324565,7.174280,35.667068,56.136562
108,16.937462,6.731677,51.102619,38.987250
10801,14.204150,6.545624,34.154661,55.437368
10803,17.735801,6.740643,56.393117,34.190403
10806,15.911317,6.450633,44.223711,43.512652
10821,18.969842,6.225426,65.042921,26.083301
10822,18.290142,6.747788,61.561705,30.874378
10823,18.598642,6.679263,62.022606,30.222374
10830,15.919593,7.432541,46.843131,45.325179
10834,12.864753,6.722653,27.408258,64.211638
10836,17.534534,7.372144,55.317180,37.543560
10841,15.953435,7.409112,46.893607,45.287403
10845,15.962686,7.422748,47.023557,45.119906
10849,12.932745,6.909262,29.008281,63.082741
10851,17.597086,7.410694,55.843740,37.214367
10853,12.538068,7.137026,28.393919,64.616635
10855,17.608941,7.377253,55.870608,37.024075
10865,13.019011,7.023224,30.429911,61.673609
10867,16.993773,7.517601,51.309454,41.219682
10869,12.823712,7.110517,29.659419,62.870424
10871,17.044835,7.496133,51.634069,40.804130
10874,17.582613,7.114592,55.690534,36.407301
10882,16.010424,7.223742,46.353519,45.717796
10884,17.842450,6.927971,57.681727,34.166818
10889,17.204713,7.103119,54.717791,36.699803
10890,16.740407,7.159331,51.234304,40.327213
10893,16.430879,7.069832,49.104698,42.489826
10895,16.066750,5.943531,42.225677,43.391551
10896,13.152657,7.075965,30.498714,61.374726
10905,17.529652,7.067784,55.923142,36.079383
10927,12.117125,7.491609,28.375691,65.017738
10929,11.838316,7.194096,25.238177,68.113252
10930,18.154965,7.180885,59.773480,33.249805
10931,13.943244,7.155325,34.725111,57.155249
10933,17.264268,7.011445,53.618522,38.010771
10941,13.797081,6.703012,32.998294,56.577601
10945,12.028032,6.241770,22.053063,67.388997
10946,13.160938,7.144369,30.839699,60.944155
10947,9.596647,5.591322,12.431644,81.656337
10949,15.727176,6.994825,44.766159,46.203111
10956,15.062875,7.037731,39.727842,51.282704
10957,14.782610,6.759524,37.570342,51.761221
10959,13.981344,6.913354,35.459749,54.517706
10961,18.230236,6.730561,60.017300,30.780835
10967,15.080351,6.721230,39.473441,49.137604
10970,17.139631,7.003407,53.539320,37.588231
10972,14.528831,6.530465,35.068727,52.953977
10973,14.964347,6.739408,38.735214,50.611005
10975,16.640374,6.570272,47.947518,40.601381
10977,15.529040,6.817842,42.098478,46.961815
10978,15.775551,7.001164,44.572808,45.742674
10980,16.373357,7.113613,47.814948,43.827304
10982,14.878322,7.190184,39.439160,52.044728
10985,18.187564,6.648728,59.583369,30.684849
10987,9.394388,5.404394,11.494366,82.074497
10989,17.513182,6.943796,55.624421,36.166071
1099,15.853139,6.551997,44.224823,44.937011
10993,15.818117,7.208876,45.043144,46.250506
10995,14.450695,7.065127,38.011299,53.035809
10997,17.720080,6.551345,56.026477,35.290688
11000,18.855079,5.460719,63.443643,23.347445
11009,13.756540,7.290402,35.638186,55.700755
1101,16.181456,6.994361,46.679241,44.177134
11012,13.755808,7.317900,35.712615,55.775411
11015,14.030277,7.510569,37.333094,54.565821
1102,14.416237,7.574073,39.946434,52.788414
11024,14.223825,6.628282,35.706098,53.262080
11032,15.549378,7.129499,43.493974,47.176832
11037,14.252403,7.614945,38.286690,54.689541
11038,15.664170,6.988848,43.399001,47.183779
11039,16.077220,6.954160,45.707804,44.487800
1104,16.288756,7.058649,47.163496,42.958347
11040,15.650043,6.985018,43.147978,47.329849
11041,16.083564,6.968480,45.717324,44.777661
11042,15.682032,7.053054,44.568876,46.793391
11043,17.383909,7.322988,55.023210,37.070347
11051,16.829019,7.181549,52.139672,39.315305
11057,14.731427,7.701750,40.529794,50.576837
11060,14.472510,7.153742,39.373500,52.113656
1107,17.848729,6.190024,57.248169,31.675688
11071,12.217663,6.887328,26.325516,66.127655
11075,12.529927,7.351927,29.879010,63.543309
11078,15.776100,6.744109,44.548262,45.439069
11079,11.701790,6.755180,23.749250,68.549101
1109,13.069407,8.802168,38.593651,53.499060
11090,11.418237,6.711650,23.331220,69.551434
11093,13.191546,7.067057,31.281346,61.468324
11096,13.716314,6.820788,32.703811,58.380976
1110,17.934289,6.197809,58.915042,29.967206
11100,11.632619,6.926100,24.590949,68.905448
11103,12.101019,5.693649,18.612574,70.780598
11104,11.228416,6.714989,22.288656,69.755067
11108,15.503461,8.398764,49.283659,45.242499
11117,16.040794,6.741526,44.353464,46.090860
11132,12.295736,7.340691,29.238549,63.965324
11133,13.773937,6.882711,33.431773,57.135507
11136,13.331920,6.692699,29.928486,59.648216
11137,13.418181,6.889706,30.549710,60.255626
11156,16.305366,7.458967,48.492310,43.448783
11160,14.964331,6.972948,39.619354,51.013572
11163,15.010241,7.045607,39.379518,51.235071
11164,15.151575,7.266246,42.302835,49.034282
11165,15.361558,7.183391,43.509885,47.726242
11168,16.027021,6.980071,46.853553,43.543448
11175,15.126561,7.281063,42.276261,48.989095
11176,15.973390,7.002221,46.700024,43.778625
11190,15.313743,7.144756,42.281941,48.772153
11192,13.741838,6.917037,33.951630,57.142517
11195,15.718387,7.252453,44.875193,46.464018
11198,13.735033,6.278450,29.637484,57.025881
11199,16.771186,6.251629,49.503135,38.114856
11200,13.454791,7.615766,34.361208,58.933407
11209,15.012972,6.810173,41.057985,48.448052
1121,11.523748,6.643575,21.876190,70.673875
11210,16.464326,6.821380,48.964189,41.483953
11215,14.474911,7.166543,37.318384,53.741721
11216,12.077950,6.262355,22.197694,67.495488
11218,15.430479,6.554086,41.459874,47.751042
11224,14.867403,6.446332,37.981061,50.828008
11225,14.700763,7.245553,39.859277,51.340192
11226,19.370539,6.318641,67.250282,25.073205
11227,17.208033,7.016890,53.334742,37.573476
11229,15.691393,6.553478,43.029463,44.674133
11240,18.276616,6.676007,60.029126,31.564460
11243,15.184018,6.478532,39.631779,50.977529
11244,18.780846,6.596485,62.900227,28.824623
11249,17.231056,6.608762,53.891124,36.320729
11253,14.585248,7.089510,37.946368,53.336549
11255,17.632713,6.418184,56.109691,33.803629
11258,13.432130,7.297358,32.516337,60.482840
11269,12.693313,7.191041,29.487357,63.206327
11271,16.841214,6.727086,51.393163,39.258494
11272,16.731230,7.601858,50.545578,42.214048
11283,14.052681,6.606392,34.233721,54.619710
11286,13.801163,6.657432,31.518727,59.114150
11395,17.519352,6.740376,55.236959,35.666750
11396,15.004707,6.931250,40.103137,50.034194
11399,14.501090,7.328285,40.695544,49.742783
114,15.052913,7.108277,40.500868,50.602491
11400,14.782115,6.994731,38.360163,52.579405
11404,16.451219,6.730842,47.889243,42.007435
11407,15.811891,6.948741,43.822667,46.695653
11414,16.001378,6.891196,45.713421,44.638153
11417,15.262053,7.367714,43.433786,48.622324
11418,16.882117,6.785236,50.899030,39.612532
11421,14.206982,6.945585,35.246141,55.539141
11424,12.933620,6.751580,27.901592,63.118669
11427,11.774403,7.027760,25.357683,67.076253
11430,11.347485,6.872539,23.205050,69.529223
11434,13.534151,7.464710,34.143451,58.549030
11437,13.565580,7.314589,33.759602,58.845459
11438,16.441828,6.552511,46.051787,41.921678
11439,17.475995,6.840506,54.874402,36.578947
11443,15.336338,7.718506,44.659351,48.856083
11449,18.206621,6.724060,59.776946,32.145304
11454,17.423040,7.436332,56.628906,36.841806
11456,16.892383,7.545367,54.373502,39.241709
11460,18.192214,6.710414,59.421298,32.451577
11463,18.341295,6.702645,60.744685,31.365402
11466,16.323124,6.824348,49.557779,40.826887
11470,16.634890,7.032906,50.289843,40.954317
11471,16.921424,7.095355,52.647290,38.778089
11474,15.500876,7.500793,44.511216,48.324758
11479,12.787645,6.645401,27.011152,63.897165
11480,14.029537,7.020870,35.550265,55.103175
11485,17.018351,7.034087,52.617411,38.708241
11489,15.272120,7.146508,41.569030,49.246269
11497,13.231548,7.084369,30.793007,61.172257
11498,12.276059,6.961220,27.053935,65.174105
11501,13.898362,6.584314,32.021684,57.642212
11509,14.444456,6.666845,35.366946,54.946319
11510,13.794241,6.753371,32.352899,58.248834
11511,15.216105,6.829287,39.569356,50.863078
11512,13.586983,6.671941,31.301195,59.649657
11513,13.970028,6.498459,30.870264,59.363119
11514,14.005995,6.861634,33.709382,57.015611
11515,13.641228,6.382710,28.868805,61.207003
11516,12.961302,6.930110,28.537584,63.340458
11523,15.408313,6.631751,41.382122,48.338735
11526,14.835351,7.164798,39.635968,52.078240
11574,14.059480,6.876920,34.436888,56.219149
11575,13.933426,6.780597,33.331330,57.314596
11580,21.083793,5.601482,77.954061,16.226098
11581,21.461502,5.485053,80.012019,14.446009
11604,17.690895,6.896217,56.709933,34.549912
11605,18.677715,6.488846,62.936371,27.965180
11613,19.718170,6.618980,69.828012,24.134771
11614,19.584068,6.575291,68.651021,24.607562
11621,18.370696,6.104478,62.071548,28.038059
11622,16.721716,6.585618,48.393883,39.393814
11639,13.687955,6.457529,31.079179,58.396591
11645,15.661665,6.970015,43.832147,45.566356
11647,13.788965,6.551290,31.815162,57.438840
11650,13.528970,6.650548,30.854541,59.188320
11669,15.949470,6.331485,44.875680,43.099205
11670,16.243653,6.065700,47.320989,39.213413
11672,16.044910,6.289246,47.290823,40.527420
11675,17.058497,6.149276,52.996088,34.920776
11676,15.460248,6.861741,43.308352,47.071783
11679,16.882536,6.764722,50.784347,39.499145
11681,12.714011,6.424144,25.334003,65.773481
11688,14.288465,6.848513,36.585830,54.375840
11691,15.060176,7.344485,42.010672,50.135390
11693,19.050317,6.619008,65.136029,27.696691
11695,17.630465,7.033309,56.840353,35.072114
11697,16.597858,6.301525,49.898970,37.437324
11701,18.126521,6.368610,60.131513,30.681252
11702,15.979568,7.271802,47.789414,44.376949
11705,15.897862,7.275681,47.481024,44.567644
11713,15.932090,7.316906,47.763400,44.415330
11717,16.817852,6.328916,51.085434,36.252001
11728,14.575417,6.972862,37.449764,53.389924
11729,14.777075,7.055689,38.659518,52.214324
11731,12.706808,7.237231,28.816596,64.747568
11732,12.485152,6.530225,25.184756,66.274423
11736,9.591823,6.545324,15.916419,78.270777
11737,10.490547,6.669432,18.308691,75.440394
11738,10.660667,6.792896,19.406088,74.644890
11739,9.657008,6.689373,16.204160,78.404461
11740,9.194954,6.255793,13.732881,81.090589
11780,13.418946,6.988840,31.281183,60.629201
11781,13.441384,6.655559,30.710724,60.264875
11783,12.640800,7.033827,28.128720,65.028498
11784,12.880195,6.819860,28.136125,64.096559
11786,14.283657,6.932492,35.440840,55.730022
11787,11.924539,6.899107,25.256583,67.636813
11808,16.554350,6.919060,50.032237,40.582585
11811,16.811321,6.554747,50.911185,38.898805
11812,16.806177,6.577643,51.238773,38.621079
11814,16.576042,6.503851,48.390132,40.330599
11816,17.822574,6.507329,57.748948,33.109584
11817,14.799826,6.480793,36.887401,51.699318
11818,17.358648,6.437278,54.591151,34.835528
11819,16.853736,6.416236,50.452991,38.302459
11824,15.664518,6.666529,43.441193,44.856103
11825,16.607012,6.308328,47.925855,39.866275
11826,16.615830,6.317820,47.751264,39.808922
11828,17.741762,6.507202,57.214368,33.531260
11829,17.707083,6.496391,57.025962,33.643218
1183,15.755529,7.116171,44.129384,45.326551
1184,12.426592,6.920686,27.918946,64.207988
11859,13.944051,6.443627,33.396262,55.600274
11868,12.291270,7.383187,28.855336,64.235319
11888,13.351845,6.959786,31.687898,59.849682
11904,15.473136,6.517125,40.760175,47.678938
11906,14.427811,6.420411,34.108088,53.359596
11908,15.489816,6.680502,41.547894,45.105309
11909,15.238894,6.759897,41.537617,48.206375
11912,17.913659,6.937655,57.339567,33.976484
11913,14.953966,6.630319,35.722195,52.626102
11914,18.792239,6.354316,61.339162,28.478018
11916,12.395405,7.263909,27.853852,66.512218
11931,16.544382,7.005807,49.696231,41.496134
11943,14.881881,7.526606,41.964800,50.723531
11960,15.986210,6.749310,45.612964,44.028092
11962,16.477147,7.235499,49.704778,41.714556
11964,15.756982,7.654428,47.288059,45.140650
11966,16.116165,7.432840,48.344298,43.389190
11967,18.729837,7.016355,62.676070,30.613459
11972,13.975860,6.958574,33.490036,58.072073
11973,16.129820,6.656693,46.231778,43.210728
11974,15.499745,7.160603,43.106284,48.215284
11975,18.644099,6.844981,63.052727,29.717858
11977,13.833186,7.080894,33.418254,58.485659
11988,16.853813,6.810144,51.002589,39.365450
11993,15.391518,6.566909,40.664736,48.705824
11994,12.739513,6.329980,26.581614,62.531360
11995,16.782554,6.948098,50.842179,40.235986
11997,15.203219,7.082221,42.145254,49.000716
11998,16.419064,7.000437,48.025312,43.195010
11999,15.748195,7.174869,44.366988,47.221904
1200,15.038761,7.322352,40.633236,50.963620
12000,16.240309,6.127195,40.800530,42.340329
12001,15.119324,6.612040,38.996122,49.887626
12002,15.569641,6.616798,41.907062,46.947744
12005,18.408907,6.345716,61.748956,29.234713
1201,14.338744,7.139930,37.446773,54.409211
12347,15.797676,6.678364,43.721051,45.600700
12354,16.613099,6.744823,49.672698,39.869611
12355,16.092495,7.026502,47.165551,42.664544
124,15.602954,6.833320,42.011366,47.262092
1243,11.903974,6.656656,23.785045,67.677546
1246,13.858723,6.544816,32.816955,56.189795
125,15.635502,6.493841,41.144625,47.363632
1259,15.404785,6.424460,40.988071,46.022379
1260,16.288771,6.988377,49.997027,40.634106
1261,16.525919,7.155139,49.761806,41.322609
12815,14.411306,7.161540,37.709376,53.387173
12871,16.380853,6.913289,49.305583,41.726893
12880,17.705420,6.449720,57.004689,32.877632
12881,16.949535,6.518360,49.966595,36.745056
12882,17.986800,6.549857,59.485212,31.662620
12888,12.106249,6.520591,23.739808,66.478605
12890,11.434654,6.782606,22.900772,70.070941
12894,11.659571,6.745417,23.971263,68.335966
1290,11.334228,7.054432,24.117811,70.044709
1291,10.316044,6.914820,20.486189,74.229609
12915,16.042810,6.937807,45.920758,45.075879
12945,16.275999,7.151872,48.349475,42.327622
12948,11.313284,5.598733,15.218384,74.653877
12949,6.829589,3.999192,4.520136,93.343844
12952,16.992392,7.089254,53.286021,38.171143
12955,13.604774,6.527426,31.289550,57.862095
12959,10.835260,6.120966,17.186012,74.833389
12962,11.070185,6.800095,20.692086,72.307264
12963,10.631518,6.235656,16.612633,76.057851
12964,14.002396,7.005890,34.513557,56.462010
12969,15.264537,6.779377,39.781226,49.818238
12974,12.319128,6.879307,25.796994,65.997919
12975,11.608115,6.728504,22.022149,69.355914
12976,15.779212,6.808102,43.436503,45.991470
12982,14.806906,7.117018,40.029983,50.601449
12983,14.773705,7.080621,38.822817,50.802355
12985,13.656918,6.824745,31.041918,59.993888
12986,11.324697,6.839446,22.120096,70.977562
12998,12.187105,6.998194,25.859315,65.859514
12999,11.439251,6.642438,21.092014,70.822433
13000,15.873881,6.751273,43.766852,45.434259
13006,14.898937,7.092310,40.215423,49.865657
13008,14.778471,7.076322,38.825917,50.794630
13010,13.675096,6.831460,31.121506,59.924408
13024,11.179516,6.493027,20.739791,72.583220
13031,13.536841,6.748749,30.159602,61.325866
13039,10.585404,6.200780,16.357506,76.361036
13040,13.528822,7.147124,32.523268,58.421350
13045,15.360222,6.755645,40.081252,48.426023
13052,14.073328,6.815305,32.802069,57.247263
13058,13.555386,6.920561,30.715339,61.121797
13067,15.315013,6.903763,41.793131,48.810948
13068,15.619059,7.193023,45.661100,46.136293
13076,17.359799,6.642328,55.375732,35.411792
13082,12.831593,6.490007,25.752051,64.858706
13089,16.899274,6.828743,52.467851,38.468593
13092,14.279063,7.597997,37.809822,55.990728
13097,12.049118,6.400367,21.959408,70.063564
13117,13.753964,7.190462,34.804320,56.241534
13132,14.243680,6.560778,35.223479,54.805731
13143,16.147930,6.354182,44.747408,41.775741
13144,14.790839,6.464181,37.815655,51.719635
13162,17.019070,6.793031,52.905496,37.401517
132,11.523562,6.364878,21.034711,71.885506
13203,14.806719,6.882974,37.203424,53.210412
13204,15.140055,7.363910,41.446936,50.518025
1321,13.816774,7.217308,34.411979,56.872862
13214,14.332063,6.438183,32.860976,55.964496
1322,13.464414,6.975914,31.564253,59.152727
1323,15.219186,7.457038,43.623003,48.542871
13240,17.674547,6.367396,56.018696,32.916932
13244,17.158949,6.228329,51.286773,36.708094
13255,15.016209,6.997971,40.933666,49.514356
13257,12.273477,6.443898,23.697611,69.201967
1326,13.536729,6.982368,32.684057,59.209686
1327,12.073350,7.700676,29.827652,64.787853
13273,15.698105,6.587445,43.829604,44.449942
13275,11.704143,6.456101,21.784942,71.360240
1328,14.072611,7.512131,38.519275,54.072178
13280,10.753626,5.816886,15.854189,74.800705
13281,11.535655,6.203029,20.340808,72.017328
13288,15.376985,6.758396,42.365531,47.584786
13294,14.617830,6.999988,36.538897,54.026602
13297,20.478159,6.076030,76.886522,18.379596
13298,16.476715,6.756755,48.073022,40.973631
13299,16.591057,6.780770,49.455440,40.002845
133,11.800212,6.838416,23.869087,69.830439
1330,13.087301,7.472336,32.513026,60.600640
13300,14.291050,6.732181,34.526408,55.797141
13302,17.509073,6.979414,55.388002,36.460770
1331,14.245794,6.614467,35.719865,54.067445
13312,16.996034,6.952659,51.837845,39.156644
1332,14.975863,6.418246,36.935282,48.019218
13320,17.867741,6.665791,58.383748,32.483442
13332,15.823760,6.658435,42.896273,46.976889
13333,15.544631,6.924609,41.397280,48.761584
13335,15.103535,6.862554,40.745375,49.678482
13343,12.984862,7.422665,31.064593,62.265622
13344,14.917095,6.485035,37.318701,50.826046
13345,13.927342,6.696022,33.003021,55.993323
13346,12.168923,5.937224,19.334829,65.048361
13366,15.898325,6.851482,46.009975,43.882481
13369,15.244490,6.389148,40.251921,47.823993
13370,15.196164,6.327738,39.848849,47.833342
13372,14.739866,6.336071,36.717622,50.813374
13374,14.820514,7.504423,40.241222,52.294074
13388,18.474662,6.348722,63.090360,28.514479
13389,15.546751,7.278816,45.541439,46.580907
1339,14.244622,6.028576,28.864043,57.396510
13390,15.211425,6.998995,42.997723,46.352472
13408,13.992404,7.151015,35.419761,56.081476
13413,14.017101,7.125171,35.431464,56.068487
13419,13.615245,6.996317,32.415776,59.674644
13425,12.777253,6.959819,28.709851,64.042897
13431,13.184883,6.894752,29.498424,60.919118
13432,13.507312,6.996140,31.884486,59.877784
13433,12.584005,6.698953,26.412247,64.566008
13439,11.553589,6.301539,20.447183,71.236481
13444,10.975564,5.737325,16.152143,76.355503
13485,11.403239,7.269534,27.070083,66.288495
13488,17.103404,6.775878,52.458655,38.022786
13491,10.594051,7.198021,21.620079,72.058578
